es,HillarySoQualified,False,'3252433073,'722078337275977729,2016-04-18 15:04:25,0,0,0,0,0,0,False,neutral,hillaryPositive,trumpPositive,berniePositive,#HillaryClinton: A Career Criminal https://t.co/HRZKYxyu3x  #ImWithHer #HillarySoQualified #NeverHillary #BernieSanders #JillStein
es,HillarySoQualified,False,'553132041,'721854753890824193,2016-04-18 00:15:59,0,0,0,0,0,0,False,neutral,hillaryPositive,trumpPositive,hillaryPositive,RT @JSavoly: Carlos Santana endosa a Hillary Clinton #HillarySoQualified #HillaryNY #Hillary2016 https://t.co/TIZunvVd3x
es,HillarySoQualified,False,'717412471741497344,'721802651722067968,2016-04-17 20:48:57,0,0,0,0,0,0,False,neutral,hillaryPositive,hillaryPositive,hillaryPositive,RT @JSavoly: Carlos Santana endosa a Hillary Clinton #HillarySoQualified #HillaryNY #Hillary2016 https://t.co/TIZunvVd3x
es,HillarySoQualified,False,'32822889,'721799203207254016,2016-04-17 20:35:15,0,0,0,0,0,0,False,neutral,hillaryPositive,trumpPositive,hillaryPositive,RT @JSavoly: Carlos Santana endosa a Hillary Clinton #HillarySoQualified #HillaryNY #Hillary2016 https://t.co/TIZunvVd3x
es,HillarySoQualified,False,'1281840253,'721793998474481665,2016-04-17 20:14:34,0,0,0,0,0,0,False,neutral,hillaryPositive,hillaryPositive,hillaryPositive,RT @JSavoly: Carlos Santana endosa a Hillary Clinton #HillarySoQualified #HillaryNY #Hillary2016 https://t.co/TIZunvVd3x
es,HillarySoQualified,False,'39908142,'721792789944487937,2016-04-17 20:09:46,0,0,0,0,0,0,False,neutral,hillaryPositive,trumpPositive,hillaryPositive,RT @JSavoly: Carlos Santana endosa a Hillary Clinton #HillarySoQualified #HillaryNY #Hillary2016 https://t.co/TIZunvVd3x
es,HillarySoQualified,False,'519728191,'721791530021830656,2016-04-17 20:04:45,0,0,0,0,0,0,False,neutral,hillaryPositive,hillaryPositive,hillaryPositive,Carlos Santana endosa a Hillary Clinton #HillarySoQualified #HillaryNY #Hillary2016 https://t.co/TIZunvVd3x
es,HillarySoQualified,False,'719005217463750657,'721570898675765248,2016-04-17 05:28:03,0,0,0,0,0,0,False,neutral,hillaryPositive,trumpPositive,hillaryPositive,#NYPrimary2016 #HillarySoQualified #HillaryDontKnow FISMA https://t.co/qS6yRPwXUr
es,HillarySoQualified,False,'926383879,'721551559436472320,2016-04-17 04:11:12,0,0,0,0,0,0,False,neutral,hillaryPositive,hillaryPositive,hillaryPositive,#HillarySoQualified 🎈.  #ImWithHer 🎈.  VOTE4HRC https://t.co/E4S0gHZmOA
es,HillarySoQualified,False,'926383879,'721494662280802305,2016-04-17 00:25:06,0,0,0,0,0,0,False,neutral,hillaryPositive,berniePositive,hillaryPositive,Yaassss! @WoC4Hillary  #HillarySoQualified 🎈🇺🇸😍 https://t.co/RXjpJxa6rB
es,HillarySoQualified,False,'21573816,'721391511259099140,2016-04-16 17:35:13,0,0,0,0,0,0,False,neutral,hillaryPositive,cruzPositive,hillaryPositive,RT @BoomersRockBabe: Delegate Convention #imwither #HillarySoQualified #MadamPresident https://t.co/yUKshR8p2g
es,HillarySoQualified,False,'18533533,'721390581356736512,2016-04-16 17:31:32,0,0,0,0,0,0,False,neutral,hillaryPositive,trumpPositive,hillaryPositive,RT @BoomersRockBabe: Delegate Convention #imwither #HillarySoQualified #MadamPresident https://t.co/yUKshR8p2g
es,HillarySoQualified,False,'2798597559,'721379656776216577,2016-04-16 16:48:07,0,0,0,0,0,0,False,neutral,hillaryPositive,trumpPositive,hillaryPositive,RT @BoomersRockBabe: Delegate Convention #imwither #HillarySoQualified #MadamPresident https://t.co/yUKshR8p2g
es,HillarySoQualified,False,'2209184731,'721378092959211520,2016-04-16 16:41:54,0,0,0,0,0,0,False,neutral,hillaryPositive,cruzPositive,hillaryPositive,RT @BoomersRockBabe: Delegate Convention #imwither #HillarySoQualified #MadamPresident https://t.co/yUKshR8p2g
es,HillarySoQualified,False,'710643313267716096,'721377059277135872,2016-04-16 16:37:48,0,0,0,0,0,0,False,neutral,hillaryPositive,hillaryPositive,hillaryPositive,Delegate Convention #imwither #HillarySoQualified #MadamPresident https://t.co/yUKshR8p2g
